parent,child,weight,files
ID00290,ID00293,0.006034869428350103,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.006034869428350103}
ID00297,ID00294,0.005103601406693767,{'NC_0025AG05_PatserOutID00297.txt': 0.005103601406693767}
ID00296,ID00294,0.003142309712012153,{'NC_0025AG05_PatserOutID00296.txt': 0.003142309712012153}
ID00295,ID00294,0.0035356232279608454,{'NC_0025AG05_PatserOutID00295.txt': 0.0035356232279608454}
ID00294,ID00322,0.060038234455495436,{'NC_0025AG05_PatserOut.txt': 0.060038234455495436}
ID00299,ID00294,0.00372908473160196,{'NC_0025AG05_PatserOutID00299.txt': 0.00372908473160196}
ID00298,ID00294,0.0025981876223589695,{'NC_0025AG05_PatserOutID00298.txt': 0.0025981876223589695}
ID00486,ID00469,0.004556395525067814,{'NC_0025AG05_PatserOutID00486.txt': 0.004556395525067814}
ID00487,ID00469,0.005002170658673748,{'NC_0025AG05_PatserOutID00487.txt': 0.005002170658673748}
ID00484,ID00469,0.003316005223731418,{'NC_0025AG05_PatserOutID00484.txt': 0.003316005223731418}
ID00485,ID00469,0.0031006227891995294,{'NC_0025AG05_PatserOutID00485.txt': 0.0031006227891995294}
ID00482,ID00469,0.00324284876114848,{'NC_0025AG05_PatserOutID00482.txt': 0.00324284876114848}
ID00483,ID00469,0.003309540406824647,{'NC_0025AG05_PatserOutID00483.txt': 0.003309540406824647}
ID00480,ID00469,0.0020593785718877873,{'NC_0025AG05_PatserOutID00480.txt': 0.0020593785718877873}
ID00481,ID00469,0.00401989003004617,{'NC_0025AG05_PatserOutID00481.txt': 0.00401989003004617}
ID00488,ID00469,0.003712365377532726,{'NC_0025AG05_PatserOutID00488.txt': 0.003712365377532726}
ID00489,ID00493,1.4050602227255267,"{'vienna_input_tmp': 0.07579336479849667, 'NC_0025AG05_term.txt': 0.8002440169337719, 'vienna_output': 0.3027735322446506, 'findterm.out': 4.9786521006163585e-06, 'rna.ps': 0.00010622362951986693, 'findterm.err': 0.0, 'vienna_index_tmp': 0.21533591757345566, 'NC_0025AG05_term_candidates_non_redund': 0.010802188893531343}"
ID00318,ID00322,0.0004988683713057899,"{'BLAST_NC_0025AG05': 0.0003645190728294559, 'blast_candidate.out': 0.00011410030299248385, 'blast_candidate.err': 2.0248995483850114e-05}"
ID00669,ID00670,0.12277482404128462,"{'blast.out': 1.8985755398619096e-05, 'BLAST_sorted.out': 0.122755838285886}"
ID00663,ID00647,0.004423086541955788,{'NC_0025AG05_PatserOutID00663.txt': 0.004423086541955788}
ID00319,ID00322,0.006034869428350103,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.006034869428350103}
ID00601,ID00586,0.0033698043897141972,{'NC_0025AG05_PatserOutID00601.txt': 0.0033698043897141972}
ID00310,ID00294,0.00398882918559755,{'NC_0025AG05_PatserOutID00310.txt': 0.00398882918559755}
ID00258,ID00261,0.006034869428350103,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.006034869428350103}
ID00208,ID00206,0.005043003036722832,{'NC_0025AG05_PatserOutID00208.txt': 0.005043003036722832}
ID00209,ID00206,0.0018105945833375848,{'NC_0025AG05_PatserOutID00209.txt': 0.0018105945833375848}
ID00570,ID00558,0.002792206437802392,{'NC_0025AG05_PatserOutID00570.txt': 0.002792206437802392}
ID00571,ID00558,0.004650432603177217,{'NC_0025AG05_PatserOutID00571.txt': 0.004650432603177217}
ID00576,ID00579,0.03866309758978202,"{'rnamotif.out': 0.03865157981253433, 'rnamotif.err': 1.151777724769456e-05}"
ID00577,ID00579,0.016073020995037605,"{'transterm.err': 3.5667955347699284e-06, 'transterm.out': 0.016069454199502835}"
ID00574,ID00558,0.002255180785098595,{'NC_0025AG05_PatserOutID00574.txt': 0.002255180785098595}
ID00575,ID00579,1.4050602227255267,"{'vienna_input_tmp': 0.07579336479849667, 'NC_0025AG05_term.txt': 0.8002440169337719, 'vienna_output': 0.3027735322446506, 'findterm.out': 4.9786521006163585e-06, 'rna.ps': 0.00010622362951986693, 'findterm.err': 0.0, 'vienna_index_tmp': 0.21533591757345566, 'NC_0025AG05_term_candidates_non_redund': 0.010802188893531343}"
ID00200,ID00203,0.03677020663030365,{'NC_0025AG05_parsed.ffn': 0.03677020663030365}
ID00201,ID00205,0.0004988683713057899,"{'BLAST_NC_0025AG05': 0.0003645190728294559, 'blast_candidate.out': 0.00011410030299248385, 'blast_candidate.err': 2.0248995483850114e-05}"
ID00202,ID00205,0.006034869428350103,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.006034869428350103}
ID00203,ID00205,0.05740980337933123,{'NC_0025AG05_synteny.txt': 0.05740980337933123}
ID00204,ID00205,0.022837077185527237,{'NC_0025AG05_paralogues.txt': 0.022837077185527237}
ID00206,ID00233,0.060038234455495436,{'NC_0025AG05_PatserOut.txt': 0.060038234455495436}
ID00207,ID00206,0.0029913153677068927,{'NC_0025AG05_PatserOutID00207.txt': 0.0029913153677068927}
ID00479,ID00469,0.002823378744611475,{'NC_0025AG05_PatserOutID00479.txt': 0.002823378744611475}
ID00478,ID00469,0.0049787635629768194,{'NC_0025AG05_PatserOutID00478.txt': 0.0049787635629768194}
ID00473,ID00469,0.0033145190589252637,{'NC_0025AG05_PatserOutID00473.txt': 0.0033145190589252637}
ID00472,ID00469,0.004200347591633437,{'NC_0025AG05_PatserOutID00472.txt': 0.004200347591633437}
ID00471,ID00469,0.004792621421006014,{'NC_0025AG05_PatserOutID00471.txt': 0.004792621421006014}
ID00470,ID00469,0.0027050057178012983,{'NC_0025AG05_PatserOutID00470.txt': 0.0027050057178012983}
ID00477,ID00469,0.004193214000563897,{'NC_0025AG05_PatserOutID00477.txt': 0.004193214000563897}
ID00476,ID00469,0.004123401408794807,{'NC_0025AG05_PatserOutID00476.txt': 0.004123401408794807}
ID00475,ID00469,0.0036286571448260942,{'NC_0025AG05_PatserOutID00475.txt': 0.0036286571448260942}
ID00474,ID00469,0.003151412471449847,{'NC_0025AG05_PatserOutID00474.txt': 0.003151412471449847}
ID00158,ID00146,0.0020678868654030198,{'NC_0025AG05_PatserOutID00158.txt': 0.0020678868654030198}
ID00159,ID00146,0.0031580630589573867,{'NC_0025AG05_PatserOutID00159.txt': 0.0031580630589573867}
ID00334,ID00323,0.005020190406948366,{'NC_0025AG05_PatserOutID00334.txt': 0.005020190406948366}
ID00335,ID00323,0.0030778101594250633,{'NC_0025AG05_PatserOutID00335.txt': 0.0030778101594250633}
ID00336,ID00323,0.004465739471892412,{'NC_0025AG05_PatserOutID00336.txt': 0.004465739471892412}
ID00337,ID00323,0.0038810079289110667,{'NC_0025AG05_PatserOutID00337.txt': 0.0038810079289110667}
ID00330,ID00323,0.003983256067574471,{'NC_0025AG05_PatserOutID00330.txt': 0.003983256067574471}
ID00331,ID00323,0.0037816578116196624,{'NC_0025AG05_PatserOutID00331.txt': 0.0037816578116196624}
ID00332,ID00323,0.0018123779811049698,{'NC_0025AG05_PatserOutID00332.txt': 0.0018123779811049698}
ID00333,ID00323,0.00271823258457607,{'NC_0025AG05_PatserOutID00333.txt': 0.00271823258457607}
ID00338,ID00323,0.003883980258523375,{'NC_0025AG05_PatserOutID00338.txt': 0.003883980258523375}
ID00339,ID00323,0.004923106690986347,{'NC_0025AG05_PatserOutID00339.txt': 0.004923106690986347}
ID00507,ID00500,0.003564269054599466,{'NC_0025AG05_PatserOutID00507.txt': 0.003564269054599466}
ID00506,ID00500,0.003344613896249885,{'NC_0025AG05_PatserOutID00506.txt': 0.003344613896249885}
ID00505,ID00500,0.0026243441229472824,{'NC_0025AG05_PatserOutID00505.txt': 0.0026243441229472824}
ID00504,ID00500,0.001740373296246802,{'NC_0025AG05_PatserOutID00504.txt': 0.001740373296246802}
ID00503,ID00500,0.004647720352405986,{'NC_0025AG05_PatserOutID00503.txt': 0.004647720352405986}
ID00502,ID00500,0.0049219549132615776,{'NC_0025AG05_PatserOutID00502.txt': 0.0049219549132615776}
ID00501,ID00500,0.0026507607023766723,{'NC_0025AG05_PatserOutID00501.txt': 0.0026507607023766723}
ID00500,ID00529,0.060038234455495436,{'NC_0025AG05_PatserOut.txt': 0.060038234455495436}
ID00509,ID00500,0.003728378803319037,{'NC_0025AG05_PatserOutID00509.txt': 0.003728378803319037}
ID00508,ID00500,0.0034917442120591443,{'NC_0025AG05_PatserOutID00508.txt': 0.0034917442120591443}
ID00150,ID00146,0.0028468601485487103,{'NC_0025AG05_PatserOutID00150.txt': 0.0028468601485487103}
ID00151,ID00146,0.0032904060349454125,{'NC_0025AG05_PatserOutID00151.txt': 0.0032904060349454125}
ID00110,ID00111,0.12277482404128462,"{'blast.out': 1.8985755398619096e-05, 'BLAST_sorted.out': 0.122755838285886}"
ID00111,ID00112,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00111,ID00113,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00111,ID00114,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00111,ID00115,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00111,ID00116,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00111,ID00117,0.014513996959261762,"{'Seq_NC_0025AG05': 0.003067852855223831, 'srna.out': 0.011446144104037931}"
ID00112,ID00115,0.03677020663030365,{'NC_0025AG05_parsed.ffn': 0.03677020663030365}
ID00113,ID00117,0.0004988683713057899,"{'BLAST_NC_0025AG05': 0.0003645190728294559, 'blast_candidate.out': 0.00011410030299248385, 'blast_candidate.err': 2.0248995483850114e-05}"
ID00114,ID00117,0.006034869428350103,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.006034869428350103}
ID00115,ID00117,0.05740980337933123,{'NC_0025AG05_synteny.txt': 0.05740980337933123}
ID00116,ID00117,0.022837077185527237,{'NC_0025AG05_paralogues.txt': 0.022837077185527237}
ID00118,ID00145,0.060038234455495436,{'NC_0025AG05_PatserOut.txt': 0.060038234455495436}
ID00119,ID00118,0.0028093716413134726,{'NC_0025AG05_PatserOutID00119.txt': 0.0028093716413134726}
ID00660,ID00647,0.004011121657689861,{'NC_0025AG05_PatserOutID00660.txt': 0.004011121657689861}
ID00059,ID00057,0.003519424031573765,{'NC_0025AG05_PatserOutID00059.txt': 0.003519424031573765}
ID00058,ID00057,0.0026486057634077485,{'NC_0025AG05_PatserOutID00058.txt': 0.0026486057634077485}
ID00661,ID00647,0.002038906651683014,{'NC_0025AG05_PatserOutID00661.txt': 0.002038906651683014}
ID00559,ID00558,0.0037818807363405858,{'NC_0025AG05_PatserOutID00559.txt': 0.0037818807363405858}
ID00051,ID00054,0.03677020663030365,{'NC_0025AG05_parsed.ffn': 0.03677020663030365}
ID00050,ID00051,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00050,ID00053,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00050,ID00052,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00050,ID00055,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00050,ID00054,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00050,ID00056,0.014513996959261762,"{'Seq_NC_0025AG05': 0.003067852855223831, 'srna.out': 0.011446144104037931}"
ID00053,ID00056,0.006034869428350103,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.006034869428350103}
ID00052,ID00056,0.0004988683713057899,"{'BLAST_NC_0025AG05': 0.0003645190728294559, 'blast_candidate.out': 0.00011410030299248385, 'blast_candidate.err': 2.0248995483850114e-05}"
ID00055,ID00056,0.022837077185527237,{'NC_0025AG05_paralogues.txt': 0.022837077185527237}
ID00054,ID00056,0.05740980337933123,{'NC_0025AG05_synteny.txt': 0.05740980337933123}
ID00057,ID00087,0.060038234455495436,{'NC_0025AG05_PatserOut.txt': 0.060038234455495436}
ID00665,ID00647,0.00311778799271061,{'NC_0025AG05_PatserOutID00665.txt': 0.00311778799271061}
ID00414,ID00412,0.0045610397900870455,{'NC_0025AG05_PatserOutID00414.txt': 0.0045610397900870455}
ID00550,ID00551,0.12277482404128462,"{'blast.out': 1.8985755398619096e-05, 'BLAST_sorted.out': 0.122755838285886}"
ID00634,ID00619,0.004686880795048147,{'NC_0025AG05_PatserOutID00634.txt': 0.004686880795048147}
ID00551,ID00552,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00551,ID00553,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00551,ID00554,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00551,ID00555,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00551,ID00556,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00551,ID00557,0.014513996959261762,"{'Seq_NC_0025AG05': 0.003067852855223831, 'srna.out': 0.011446144104037931}"
ID00553,ID00557,0.0004988683713057899,"{'BLAST_NC_0025AG05': 0.0003645190728294559, 'blast_candidate.out': 0.00011410030299248385, 'blast_candidate.err': 2.0248995483850114e-05}"
ID00608,ID00612,1.4050602227255267,"{'vienna_input_tmp': 0.07579336479849667, 'NC_0025AG05_term.txt': 0.8002440169337719, 'vienna_output': 0.3027735322446506, 'findterm.out': 4.9786521006163585e-06, 'rna.ps': 0.00010622362951986693, 'findterm.err': 0.0, 'vienna_index_tmp': 0.21533591757345566, 'NC_0025AG05_term_candidates_non_redund': 0.010802188893531343}"
ID00609,ID00612,0.03866309758978202,"{'rnamotif.out': 0.03865157981253433, 'rnamotif.err': 1.151777724769456e-05}"
ID00604,ID00586,0.004493567907887648,{'NC_0025AG05_PatserOutID00604.txt': 0.004493567907887648}
ID00605,ID00586,0.003435827261227595,{'NC_0025AG05_PatserOutID00605.txt': 0.003435827261227595}
ID00606,ID00586,0.002761591442795617,{'NC_0025AG05_PatserOutID00606.txt': 0.002761591442795617}
ID00607,ID00586,0.0033982644457520492,{'NC_0025AG05_PatserOutID00607.txt': 0.0033982644457520492}
ID00600,ID00586,0.0018580032406539018,{'NC_0025AG05_PatserOutID00600.txt': 0.0018580032406539018}
ID00031,ID00029,0.0019381818319459175,{'NC_0025AG05_PatserOutID00031.txt': 0.0019381818319459175}
ID00602,ID00586,0.00412633658428696,{'NC_0025AG05_PatserOutID00602.txt': 0.00412633658428696}
ID00603,ID00586,0.004455447780609794,{'NC_0025AG05_PatserOutID00603.txt': 0.004455447780609794}
ID00030,ID00029,0.0035132192935080717,{'NC_0025AG05_PatserOutID00030.txt': 0.0035132192935080717}
ID00130,ID00118,0.002449050984061402,{'NC_0025AG05_PatserOutID00130.txt': 0.002449050984061402}
ID00131,ID00118,0.004694943239121533,{'NC_0025AG05_PatserOutID00131.txt': 0.004694943239121533}
ID00271,ID00262,0.003189644061088162,{'NC_0025AG05_PatserOutID00271.txt': 0.003189644061088162}
ID00270,ID00262,0.004445824863489946,{'NC_0025AG05_PatserOutID00270.txt': 0.004445824863489946}
ID00273,ID00262,0.0019136229585242203,{'NC_0025AG05_PatserOutID00273.txt': 0.0019136229585242203}
ID00272,ID00262,0.003940900370599078,{'NC_0025AG05_PatserOutID00272.txt': 0.003940900370599078}
ID00275,ID00262,0.0020982046274485642,{'NC_0025AG05_PatserOutID00275.txt': 0.0020982046274485642}
ID00274,ID00262,0.0034290652113595937,{'NC_0025AG05_PatserOutID00274.txt': 0.0034290652113595937}
ID00277,ID00262,0.004558624772277045,{'NC_0025AG05_PatserOutID00277.txt': 0.004558624772277045}
ID00276,ID00262,0.005041405409556217,{'NC_0025AG05_PatserOutID00276.txt': 0.005041405409556217}
ID00279,ID00262,0.0020282434191988582,{'NC_0025AG05_PatserOutID00279.txt': 0.0020282434191988582}
ID00278,ID00262,0.005030110557029445,{'NC_0025AG05_PatserOutID00278.txt': 0.005030110557029445}
ID00372,ID00375,0.03866309758978202,"{'rnamotif.out': 0.03865157981253433, 'rnamotif.err': 1.151777724769456e-05}"
ID00373,ID00375,0.016073020995037605,"{'transterm.err': 3.5667955347699284e-06, 'transterm.out': 0.016069454199502835}"
ID00374,ID00375,0.12277482404128462,"{'blast.out': 1.8985755398619096e-05, 'BLAST_sorted.out': 0.122755838285886}"
ID00375,ID00378,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00375,ID00379,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00375,ID00376,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00375,ID00377,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00375,ID00381,0.014513996959261762,"{'Seq_NC_0025AG05': 0.003067852855223831, 'srna.out': 0.011446144104037931}"
ID00375,ID00380,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00376,ID00379,0.03677020663030365,{'NC_0025AG05_parsed.ffn': 0.03677020663030365}
ID00377,ID00381,0.0004988683713057899,"{'BLAST_NC_0025AG05': 0.0003645190728294559, 'blast_candidate.out': 0.00011410030299248385, 'blast_candidate.err': 2.0248995483850114e-05}"
ID00424,ID00412,0.004460575049191026,{'NC_0025AG05_PatserOutID00424.txt': 0.004460575049191026}
ID00425,ID00412,0.002282526217531831,{'NC_0025AG05_PatserOutID00425.txt': 0.002282526217531831}
ID00426,ID00412,0.0022106701491542784,{'NC_0025AG05_PatserOutID00426.txt': 0.0022106701491542784}
ID00427,ID00412,0.0028105977272785496,{'NC_0025AG05_PatserOutID00427.txt': 0.0028105977272785496}
ID00420,ID00412,0.003530124418178075,{'NC_0025AG05_PatserOutID00420.txt': 0.003530124418178075}
ID00421,ID00412,0.003958957272993851,{'NC_0025AG05_PatserOutID00421.txt': 0.003958957272993851}
ID00422,ID00412,0.003616804980497015,{'NC_0025AG05_PatserOutID00422.txt': 0.003616804980497015}
ID00423,ID00412,0.002863319423776868,{'NC_0025AG05_PatserOutID00423.txt': 0.002863319423776868}
ID00543,ID00530,0.0050784852214697624,{'NC_0025AG05_PatserOutID00543.txt': 0.0050784852214697624}
ID00542,ID00530,0.0034306999926463633,{'NC_0025AG05_PatserOutID00542.txt': 0.0034306999926463633}
ID00541,ID00530,0.0038762522015313734,{'NC_0025AG05_PatserOutID00541.txt': 0.0038762522015313734}
ID00540,ID00530,0.003036160390732594,{'NC_0025AG05_PatserOutID00540.txt': 0.003036160390732594}
ID00428,ID00412,0.004538524393273811,{'NC_0025AG05_PatserOutID00428.txt': 0.004538524393273811}
ID00429,ID00433,1.4050602227255267,"{'vienna_input_tmp': 0.07579336479849667, 'NC_0025AG05_term.txt': 0.8002440169337719, 'vienna_output': 0.3027735322446506, 'findterm.out': 4.9786521006163585e-06, 'rna.ps': 0.00010622362951986693, 'findterm.err': 0.0, 'vienna_index_tmp': 0.21533591757345566, 'NC_0025AG05_term_candidates_non_redund': 0.010802188893531343}"
ID00545,ID00530,0.003462503919498062,{'NC_0025AG05_PatserOutID00545.txt': 0.003462503919498062}
ID00544,ID00530,0.002439205142220631,{'NC_0025AG05_PatserOutID00544.txt': 0.002439205142220631}
ID00019,ID00022,0.03866309758978202,"{'rnamotif.out': 0.03865157981253433, 'rnamotif.err': 1.151777724769456e-05}"
ID00018,ID00022,1.4050602227255267,"{'vienna_input_tmp': 0.07579336479849667, 'NC_0025AG05_term.txt': 0.8002440169337719, 'vienna_output': 0.3027735322446506, 'findterm.out': 4.9786521006163585e-06, 'rna.ps': 0.00010622362951986693, 'findterm.err': 0.0, 'vienna_index_tmp': 0.21533591757345566, 'NC_0025AG05_term_candidates_non_redund': 0.010802188893531343}"
ID00015,ID00000,0.002568910175677733,{'NC_0025AG05_PatserOutID00015.txt': 0.002568910175677733}
ID00014,ID00000,0.004813836423613865,{'NC_0025AG05_PatserOutID00014.txt': 0.004813836423613865}
ID00017,ID00000,0.0037474760210781176,{'NC_0025AG05_PatserOutID00017.txt': 0.0037474760210781176}
ID00016,ID00000,0.0025171173321832615,{'NC_0025AG05_PatserOutID00016.txt': 0.0025171173321832615}
ID00011,ID00000,0.004240882736721291,{'NC_0025AG05_PatserOutID00011.txt': 0.004240882736721291}
ID00010,ID00000,0.0026833448657516018,{'NC_0025AG05_PatserOutID00010.txt': 0.0026833448657516018}
ID00013,ID00000,0.002187708902899197,{'NC_0025AG05_PatserOutID00013.txt': 0.002187708902899197}
ID00012,ID00000,0.004745509996650928,{'NC_0025AG05_PatserOutID00012.txt': 0.004745509996650928}
ID00640,ID00641,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00640,ID00642,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00640,ID00643,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00640,ID00644,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00640,ID00645,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00640,ID00646,0.014513996959261762,"{'Seq_NC_0025AG05': 0.003067852855223831, 'srna.out': 0.011446144104037931}"
ID00641,ID00644,0.03677020663030365,{'NC_0025AG05_parsed.ffn': 0.03677020663030365}
ID00642,ID00646,0.0004988683713057899,"{'BLAST_NC_0025AG05': 0.0003645190728294559, 'blast_candidate.out': 0.00011410030299248385, 'blast_candidate.err': 2.0248995483850114e-05}"
ID00643,ID00646,0.006034869428350103,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.006034869428350103}
ID00644,ID00646,0.05740980337933123,{'NC_0025AG05_synteny.txt': 0.05740980337933123}
ID00645,ID00646,0.022837077185527237,{'NC_0025AG05_paralogues.txt': 0.022837077185527237}
ID00647,ID00676,0.060038234455495436,{'NC_0025AG05_PatserOut.txt': 0.060038234455495436}
ID00648,ID00647,0.004078742156369874,{'NC_0025AG05_PatserOutID00648.txt': 0.004078742156369874}
ID00649,ID00647,0.002039909812927168,{'NC_0025AG05_PatserOutID00649.txt': 0.002039909812927168}
ID00169,ID00170,0.12277482404128462,"{'blast.out': 1.8985755398619096e-05, 'BLAST_sorted.out': 0.122755838285886}"
ID00168,ID00170,0.016073020995037605,"{'transterm.err': 3.5667955347699284e-06, 'transterm.out': 0.016069454199502835}"
ID00080,ID00081,0.12277482404128462,"{'blast.out': 1.8985755398619096e-05, 'BLAST_sorted.out': 0.122755838285886}"
ID00081,ID00082,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00081,ID00083,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00081,ID00086,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00081,ID00087,0.014513996959261762,"{'Seq_NC_0025AG05': 0.003067852855223831, 'srna.out': 0.011446144104037931}"
ID00081,ID00084,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00081,ID00085,0.003067852855223831,{'Seq_NC_0025AG05': 0.003067852855223831}
ID00086,ID00087,0.022837077185527237,{'NC_0025AG05_paralogues.txt': 0.022837077185527237}
ID00084,ID00087,0.006034869428350103,{'NC_0025AG05_QRNA.txt.all.CUTOFF0.ID[100:0].GC[100:0].gff': 0.006034869428350103}
ID00085,ID00087,0.05740980337933123,{'NC_0025AG05_synteny.txt': 0.05740980337933123}
ID00161,ID00146,0.003196963422758471,{'NC_0025AG05_PatserOutID00161.txt': 0.003196963422758471}
ID00160,ID00146,0.004854260106341257,{'NC_0025AG05_PatserOutID00160.txt': 0.004854260106341257}
ID00088,ID00117,0.060038234455495436,{'NC_0025AG05_PatserOut.txt': 0.060038234455495436}
ID00089,ID00088,0.005005886070689133,{'NC_0025AG05_PatserOutID00089.txt': 0.005005886070689133}
ID00165,ID00146,0.0017765242551565012,{'NC_0025AG05_PatserOutID00165.txt': 0.0017765242551565012}
ID00164,ID00146,0.0030385011003022863,{'NC_0025AG05_PatserOutID00164.txt': 0.0030385011003022863}
ID00167,ID00170,0.03866309758978202,"{'rnamotif.out': 0.03865157981253433, 'rnamotif.err': 1.151777724769456e-05}"
ID00166,ID00170,1.4050602227255267,"{'vienna_input_tmp': 0.07579336479849667, 'NC_0025AG05_term.txt': 0.8002440169337719, 'vienna_output': 0.3027735322446506, 'findterm.out': 4.9786521006163585e-06, 'rna.ps': 0.00010622362951986693, 'findterm.err': 0.0, 'vienna_index_tmp': 0.21533591757345566, 'NC_0025AG05_term_candidates_non_redund': 0.010802188893531343}"
ID00280,ID00262,0.004453367149881178,{'NC_0025AG05_PatserOutID00280.txt': 0.004453367149881178}
